season,year,date_month,date_dayofweek,hour,holiday,workingDay,weather,temp,atemp,humidity,windSpeed,casual,registered,count
1.0,1.0,1,0,1.0,1.0,0.0,1.0,0.36,0.3333,0.43,0.4179,1.0,11.0,12.0
1.0,1.0,1,0,2.0,1.0,0.0,1.0,0.36,0.3182,0.34,0.4478,1.0,6.0,7.0
1.0,1.0,1,0,4.0,1.0,0.0,1.0,0.28,0.2576,0.45,0.3284,0.0,4.0,4.0
1.0,1.0,1,0,5.0,1.0,0.0,1.0,0.28,0.2576,0.45,0.3284,1.0,3.0,4.0
1.0,1.0,1,0,6.0,1.0,0.0,1.0,0.26,0.2273,0.41,0.3881,0.0,14.0,14.0
1.0,1.0,1,0,7.0,1.0,0.0,1.0,0.24,0.2121,0.32,0.3881,0.0,16.0,16.0
1.0,1.0,1,0,8.0,1.0,0.0,1.0,0.24,0.2273,0.35,0.2537,2.0,51.0,53.0
1.0,1.0,1,0,9.0,1.0,0.0,1.0,0.24,0.2576,0.35,0.0,15.0,53.0,68.0
1.0,1.0,1,0,10.0,1.0,0.0,1.0,0.26,0.2424,0.35,0.2836,20.0,89.0,109.0
1.0,1.0,1,0,11.0,1.0,0.0,1.0,0.26,0.2121,0.35,0.4925,33.0,142.0,175.0
1.0,1.0,1,0,12.0,1.0,0.0,1.0,0.28,0.2727,0.36,0.2537,41.0,161.0,202.0
1.0,1.0,1,0,13.0,1.0,0.0,1.0,0.3,0.2727,0.36,0.2985,26.0,150.0,176.0
1.0,1.0,1,0,14.0,1.0,0.0,1.0,0.3,0.2727,0.36,0.4179,10.0,141.0,151.0
1.0,1.0,1,0,15.0,1.0,0.0,1.0,0.28,0.2424,0.38,0.4478,29.0,139.0,168.0
1.0,1.0,1,0,16.0,1.0,0.0,1.0,0.26,0.2273,0.35,0.4179,10.0,144.0,154.0
1.0,1.0,1,0,17.0,1.0,0.0,1.0,0.26,0.2273,0.35,0.3881,17.0,136.0,153.0
1.0,1.0,1,0,18.0,1.0,0.0,1.0,0.26,0.2424,0.33,0.2537,13.0,113.0,126.0
1.0,1.0,1,0,19.0,1.0,0.0,1.0,0.24,0.2273,0.38,0.2239,4.0,89.0,93.0
1.0,1.0,1,0,20.0,1.0,0.0,1.0,0.24,0.2273,0.41,0.2239,5.0,83.0,88.0
1.0,1.0,1,0,21.0,1.0,0.0,2.0,0.24,0.2121,0.41,0.3284,3.0,63.0,66.0
1.0,1.0,1,0,22.0,1.0,0.0,2.0,0.22,0.2121,0.44,0.2836,3.0,36.0,39.0
1.0,1.0,1,0,23.0,1.0,0.0,1.0,0.22,0.2121,0.44,0.2537,2.0,32.0,34.0
1.0,1.0,1,1,0.0,0.0,1.0,1.0,0.2,0.197,0.51,0.2537,0.0,13.0,13.0
1.0,1.0,1,1,1.0,0.0,1.0,1.0,0.18,0.1818,0.55,0.2239,1.0,5.0,6.0
1.0,1.0,1,1,2.0,0.0,1.0,1.0,0.18,0.1667,0.51,0.2537,0.0,3.0,3.0
1.0,1.0,1,1,3.0,0.0,1.0,1.0,0.16,0.1364,0.55,0.2836,0.0,2.0,2.0
1.0,1.0,1,1,4.0,0.0,1.0,1.0,0.16,0.1515,0.55,0.2537,0.0,5.0,5.0
1.0,1.0,1,1,5.0,0.0,1.0,1.0,0.14,0.1364,0.54,0.194,0.0,12.0,12.0
1.0,1.0,1,1,6.0,0.0,1.0,1.0,0.14,0.1212,0.59,0.2836,4.0,81.0,85.0
1.0,1.0,1,1,7.0,0.0,1.0,1.0,0.14,0.1212,0.59,0.2537,2.0,168.0,170.0
1.0,1.0,1,1,8.0,0.0,1.0,1.0,0.16,0.1364,0.55,0.2836,5.0,349.0,354.0
1.0,1.0,1,1,9.0,0.0,1.0,1.0,0.16,0.1364,0.5,0.2836,8.0,145.0,153.0
1.0,1.0,1,1,10.0,0.0,1.0,1.0,0.16,0.1212,0.47,0.4627,5.0,55.0,60.0
1.0,1.0,1,1,11.0,0.0,1.0,1.0,0.18,0.1364,0.37,0.5224,12.0,63.0,75.0
1.0,1.0,1,1,12.0,0.0,1.0,1.0,0.18,0.1364,0.37,0.5224,4.0,70.0,74.0
1.0,1.0,1,1,13.0,0.0,1.0,1.0,0.18,0.1212,0.34,0.6567,5.0,68.0,73.0
1.0,1.0,1,1,14.0,0.0,1.0,1.0,0.16,0.1212,0.43,0.5224,7.0,72.0,79.0
1.0,1.0,1,1,15.0,0.0,1.0,1.0,0.16,0.1212,0.37,0.4179,9.0,68.0,77.0
1.0,1.0,1,1,16.0,0.0,1.0,1.0,0.14,0.0909,0.39,0.5821,7.0,129.0,136.0
1.0,1.0,1,1,17.0,0.0,1.0,1.0,0.14,0.1061,0.26,0.4627,4.0,241.0,245.0
1.0,1.0,1,1,18.0,0.0,1.0,1.0,0.14,0.0909,0.26,0.5224,10.0,214.0,224.0
1.0,1.0,1,1,19.0,0.0,1.0,1.0,0.12,0.0909,0.28,0.4179,4.0,152.0,156.0
1.0,1.0,1,1,20.0,0.0,1.0,1.0,0.12,0.1212,0.33,0.2537,0.0,115.0,115.0
1.0,1.0,1,1,21.0,0.0,1.0,1.0,0.1,0.1061,0.36,0.2239,2.0,66.0,68.0
1.0,1.0,1,1,22.0,0.0,1.0,1.0,0.1,0.1061,0.46,0.2537,0.0,33.0,33.0
1.0,1.0,1,1,23.0,0.0,1.0,1.0,0.1,0.0758,0.46,0.3881,0.0,18.0,18.0
1.0,1.0,1,2,12.0,0.0,1.0,2.0,0.1,0.1061,0.46,0.194,9.0,75.0,84.0
1.0,1.0,1,2,13.0,0.0,1.0,2.0,0.14,0.1212,0.43,0.2537,9.0,82.0,91.0
1.0,1.0,1,2,14.0,0.0,1.0,2.0,0.14,0.1212,0.46,0.2537,6.0,69.0,75.0
1.0,1.0,1,2,15.0,0.0,1.0,2.0,0.18,0.1515,0.37,0.3284,9.0,81.0,90.0
1.0,1.0,1,2,16.0,0.0,1.0,2.0,0.18,0.1667,0.4,0.2836,8.0,123.0,131.0
1.0,1.0,1,2,18.0,0.0,1.0,2.0,0.2,0.2121,0.37,0.1343,9.0,280.0,289.0
1.0,1.0,1,2,19.0,0.0,1.0,2.0,0.2,0.2273,0.4,0.1045,2.0,182.0,184.0
1.0,1.0,1,2,20.0,0.0,1.0,2.0,0.2,0.197,0.4,0.194,2.0,121.0,123.0
1.0,1.0,1,2,21.0,0.0,1.0,2.0,0.2,0.2576,0.44,0.0,2.0,88.0,90.0
1.0,1.0,1,2,22.0,0.0,1.0,2.0,0.2,0.2273,0.47,0.0896,4.0,48.0,52.0
1.0,1.0,1,2,23.0,0.0,1.0,2.0,0.2,0.2273,0.44,0.1045,0.0,32.0,32.0
1.0,1.0,1,3,0.0,0.0,1.0,2.0,0.22,0.2273,0.47,0.194,1.0,13.0,14.0
1.0,1.0,1,3,1.0,0.0,1.0,1.0,0.2,0.2273,0.51,0.0896,0.0,5.0,5.0
1.0,1.0,1,3,2.0,0.0,1.0,1.0,0.2,0.2273,0.51,0.0896,0.0,4.0,4.0
1.0,1.0,1,3,3.0,0.0,1.0,1.0,0.2,0.2576,0.61,0.0,0.0,4.0,4.0
1.0,1.0,1,3,4.0,0.0,1.0,2.0,0.2,0.2273,0.59,0.0896,0.0,5.0,5.0
1.0,1.0,1,3,5.0,0.0,1.0,2.0,0.2,0.2273,0.59,0.0896,0.0,26.0,26.0
1.0,1.0,1,3,6.0,0.0,1.0,2.0,0.2,0.2121,0.75,0.1343,0.0,78.0,78.0
1.0,1.0,1,3,7.0,0.0,1.0,2.0,0.2,0.2273,0.69,0.0896,3.0,212.0,215.0
1.0,1.0,1,3,8.0,0.0,1.0,2.0,0.2,0.2576,0.75,0.0,11.0,377.0,388.0
1.0,1.0,1,3,9.0,0.0,1.0,2.0,0.22,0.2727,0.69,0.0,7.0,220.0,227.0
1.0,1.0,1,3,10.0,0.0,1.0,2.0,0.24,0.2576,0.52,0.0896,5.0,81.0,86.0
1.0,1.0,1,3,11.0,0.0,1.0,1.0,0.3,0.3333,0.49,0.0,6.0,78.0,84.0
1.0,1.0,1,3,12.0,0.0,1.0,1.0,0.3,0.2879,0.49,0.2537,6.0,114.0,120.0
1.0,1.0,1,3,13.0,0.0,1.0,1.0,0.34,0.303,0.42,0.2985,6.0,112.0,118.0
1.0,1.0,1,3,14.0,0.0,1.0,1.0,0.34,0.3182,0.39,0.2836,13.0,104.0,117.0
1.0,1.0,1,3,15.0,0.0,1.0,1.0,0.36,0.3333,0.34,0.2836,6.0,113.0,119.0
1.0,1.0,1,3,16.0,0.0,1.0,1.0,0.36,0.3333,0.34,0.2836,19.0,178.0,197.0
1.0,1.0,1,3,17.0,0.0,1.0,2.0,0.36,0.3485,0.34,0.194,19.0,393.0,412.0
1.0,1.0,1,3,18.0,0.0,1.0,1.0,0.34,0.3333,0.36,0.1642,9.0,374.0,383.0
1.0,1.0,1,3,19.0,0.0,1.0,1.0,0.34,0.3485,0.34,0.0896,10.0,255.0,265.0
1.0,1.0,1,3,20.0,0.0,1.0,1.0,0.3,0.3333,0.49,0.0,5.0,172.0,177.0
1.0,1.0,1,3,21.0,0.0,1.0,1.0,0.26,0.2727,0.6,0.1343,9.0,88.0,97.0
1.0,1.0,1,3,22.0,0.0,1.0,1.0,0.26,0.2576,0.6,0.1642,1.0,70.0,71.0
1.0,1.0,1,3,23.0,0.0,1.0,1.0,0.24,0.2576,0.7,0.1045,4.0,56.0,60.0
1.0,1.0,1,4,1.0,0.0,1.0,1.0,0.22,0.2727,0.75,0.0,2.0,6.0,8.0
1.0,1.0,1,4,2.0,0.0,1.0,1.0,0.22,0.2273,0.69,0.1642,2.0,3.0,5.0
1.0,1.0,1,4,3.0,0.0,1.0,1.0,0.22,0.2424,0.69,0.1045,1.0,3.0,4.0
1.0,1.0,1,4,4.0,0.0,1.0,1.0,0.22,0.2273,0.69,0.1343,0.0,3.0,3.0
1.0,1.0,1,4,5.0,0.0,1.0,2.0,0.2,0.2121,0.8,0.1343,0.0,13.0,13.0
1.0,1.0,1,4,6.0,0.0,1.0,2.0,0.22,0.2424,0.73,0.1045,1.0,69.0,70.0
1.0,1.0,1,4,7.0,0.0,1.0,2.0,0.24,0.2879,0.65,0.0,4.0,201.0,205.0
1.0,1.0,1,4,8.0,0.0,1.0,1.0,0.24,0.2424,0.7,0.1343,11.0,436.0,447.0
1.0,1.0,1,4,9.0,0.0,1.0,1.0,0.24,0.2424,0.7,0.1642,4.0,237.0,241.0
1.0,1.0,1,4,10.0,0.0,1.0,1.0,0.26,0.2576,0.65,0.194,14.0,102.0,116.0
1.0,1.0,1,4,11.0,0.0,1.0,1.0,0.3,0.303,0.56,0.1642,8.0,130.0,138.0
1.0,1.0,1,4,12.0,0.0,1.0,1.0,0.36,0.3333,0.5,0.2537,23.0,168.0,191.0
1.0,1.0,1,4,13.0,0.0,1.0,1.0,0.4,0.4091,0.43,0.2836,16.0,188.0,204.0
1.0,1.0,1,4,14.0,0.0,1.0,1.0,0.46,0.4545,0.36,0.194,26.0,152.0,178.0
1.0,1.0,1,4,15.0,0.0,1.0,1.0,0.52,0.5,0.27,0.2537,44.0,178.0,222.0
1.0,1.0,1,4,16.0,0.0,1.0,1.0,0.52,0.5,0.27,0.2836,35.0,259.0,294.0
1.0,1.0,1,4,17.0,0.0,1.0,1.0,0.46,0.4545,0.36,0.2239,20.0,456.0,476.0
1.0,1.0,1,4,18.0,0.0,1.0,1.0,0.5,0.4848,0.29,0.2537,28.0,391.0,419.0
1.0,1.0,1,4,19.0,0.0,1.0,1.0,0.46,0.4545,0.33,0.2836,11.0,261.0,272.0
1.0,1.0,1,4,20.0,0.0,1.0,1.0,0.42,0.4242,0.41,0.194,14.0,163.0,177.0
1.0,1.0,1,4,21.0,0.0,1.0,1.0,0.4,0.4091,0.43,0.2239,17.0,137.0,154.0
1.0,1.0,1,4,22.0,0.0,1.0,1.0,0.36,0.3485,0.5,0.194,12.0,123.0,135.0
1.0,1.0,1,4,23.0,0.0,1.0,1.0,0.36,0.3788,0.5,0.0,13.0,88.0,101.0
1.0,1.0,1,5,0.0,0.0,0.0,1.0,0.36,0.3485,0.5,0.1642,2.0,77.0,79.0
1.0,1.0,1,5,1.0,0.0,0.0,1.0,0.38,0.3939,0.46,0.1642,6.0,56.0,62.0
1.0,1.0,1,5,2.0,0.0,0.0,1.0,0.36,0.3636,0.5,0.1045,2.0,36.0,38.0
1.0,1.0,1,5,3.0,0.0,0.0,1.0,0.32,0.3333,0.57,0.1045,1.0,19.0,20.0
1.0,1.0,1,5,4.0,0.0,0.0,1.0,0.32,0.3333,0.57,0.0896,1.0,9.0,10.0
1.0,1.0,1,5,5.0,0.0,0.0,1.0,0.26,0.2727,0.75,0.1045,2.0,7.0,9.0
1.0,1.0,1,5,6.0,0.0,0.0,1.0,0.26,0.2727,0.75,0.1045,0.0,7.0,7.0
1.0,1.0,1,5,7.0,0.0,0.0,1.0,0.22,0.2273,0.87,0.194,0.0,20.0,20.0
1.0,1.0,1,5,8.0,0.0,0.0,1.0,0.24,0.2576,0.75,0.1045,0.0,64.0,64.0
1.0,1.0,1,5,9.0,0.0,0.0,1.0,0.22,0.2273,0.8,0.1343,14.0,116.0,130.0
1.0,1.0,1,5,10.0,0.0,0.0,1.0,0.28,0.303,0.75,0.0896,43.0,160.0,203.0
1.0,1.0,1,5,11.0,0.0,0.0,1.0,0.34,0.3182,0.57,0.2239,74.0,250.0,324.0
1.0,1.0,1,5,12.0,0.0,0.0,1.0,0.4,0.4091,0.43,0.2239,100.0,276.0,376.0
1.0,1.0,1,5,13.0,0.0,0.0,1.0,0.44,0.4394,0.44,0.194,149.0,296.0,445.0
1.0,1.0,1,5,14.0,0.0,0.0,1.0,0.5,0.4848,0.42,0.2836,156.0,356.0,512.0
1.0,1.0,1,5,15.0,0.0,0.0,1.0,0.58,0.5455,0.37,0.2985,132.0,317.0,449.0
1.0,1.0,1,5,16.0,0.0,0.0,2.0,0.56,0.5303,0.37,0.2836,133.0,268.0,401.0
1.0,1.0,1,5,17.0,0.0,0.0,2.0,0.54,0.5152,0.43,0.1343,87.0,235.0,322.0
1.0,1.0,1,5,18.0,0.0,0.0,1.0,0.54,0.5152,0.45,0.1343,49.0,248.0,297.0
1.0,1.0,1,5,19.0,0.0,0.0,1.0,0.52,0.5,0.42,0.1045,44.0,171.0,215.0
1.0,1.0,1,5,20.0,0.0,0.0,1.0,0.5,0.4848,0.39,0.2537,21.0,149.0,170.0
1.0,1.0,1,5,21.0,0.0,0.0,1.0,0.44,0.4394,0.44,0.2239,22.0,118.0,140.0
1.0,1.0,1,5,22.0,0.0,0.0,1.0,0.44,0.4394,0.38,0.2537,16.0,93.0,109.0
1.0,1.0,1,5,23.0,0.0,0.0,1.0,0.42,0.4242,0.38,0.2239,16.0,103.0,119.0
1.0,1.0,1,6,0.0,0.0,0.0,1.0,0.38,0.3939,0.4,0.2836,14.0,77.0,91.0
1.0,1.0,1,6,1.0,0.0,0.0,1.0,0.34,0.3333,0.42,0.194,10.0,62.0,72.0
1.0,1.0,1,6,2.0,0.0,0.0,1.0,0.36,0.3333,0.37,0.2836,10.0,57.0,67.0
1.0,1.0,1,6,3.0,0.0,0.0,1.0,0.34,0.3333,0.42,0.1343,6.0,26.0,32.0
1.0,1.0,1,6,4.0,0.0,0.0,1.0,0.32,0.303,0.49,0.2537,2.0,4.0,6.0
1.0,1.0,1,6,5.0,0.0,0.0,2.0,0.32,0.3333,0.49,0.1045,0.0,2.0,2.0
1.0,1.0,1,6,6.0,0.0,0.0,2.0,0.3,0.3333,0.52,0.0,0.0,2.0,2.0
1.0,1.0,1,6,7.0,0.0,0.0,2.0,0.3,0.3333,0.52,0.0,1.0,23.0,24.0
1.0,1.0,1,6,8.0,0.0,0.0,1.0,0.3,0.303,0.52,0.1343,4.0,53.0,57.0
1.0,1.0,1,6,9.0,0.0,0.0,1.0,0.32,0.3333,0.53,0.1343,23.0,102.0,125.0
1.0,1.0,1,6,11.0,0.0,0.0,1.0,0.36,0.3485,0.46,0.2239,55.0,201.0,256.0
1.0,1.0,1,6,12.0,0.0,0.0,1.0,0.38,0.3939,0.43,0.2239,78.0,273.0,351.0
1.0,1.0,1,6,13.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2985,77.0,266.0,343.0
1.0,1.0,1,6,14.0,0.0,0.0,1.0,0.4,0.4091,0.4,0.194,75.0,253.0,328.0
1.0,1.0,1,6,15.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2836,89.0,241.0,330.0
1.0,1.0,1,6,16.0,0.0,0.0,1.0,0.4,0.4091,0.37,0.2985,58.0,256.0,314.0
1.0,1.0,1,6,17.0,0.0,0.0,1.0,0.38,0.3939,0.4,0.2239,22.0,197.0,219.0
1.0,1.0,1,6,18.0,0.0,0.0,1.0,0.34,0.3182,0.46,0.2239,19.0,162.0,181.0
1.0,1.0,1,6,19.0,0.0,0.0,1.0,0.32,0.3182,0.49,0.194,8.0,104.0,112.0
1.0,1.0,1,6,20.0,0.0,0.0,1.0,0.3,0.303,0.52,0.1642,7.0,119.0,126.0
1.0,1.0,1,6,21.0,0.0,0.0,1.0,0.28,0.2727,0.56,0.2239,10.0,81.0,91.0
1.0,1.0,1,6,22.0,0.0,0.0,1.0,0.26,0.2727,0.6,0.1045,4.0,54.0,58.0
1.0,1.0,1,6,23.0,0.0,0.0,1.0,0.26,0.2424,0.56,0.2537,0.0,30.0,30.0
1.0,1.0,1,0,0.0,0.0,1.0,1.0,0.24,0.2273,0.6,0.2239,3.0,12.0,15.0
1.0,1.0,1,0,1.0,0.0,1.0,1.0,0.24,0.2424,0.6,0.1343,1.0,4.0,5.0
1.0,1.0,1,0,2.0,0.0,1.0,1.0,0.24,0.2424,0.56,0.1343,2.0,3.0,5.0
1.0,1.0,1,0,3.0,0.0,1.0,1.0,0.24,0.2424,0.52,0.1642,0.0,3.0,3.0
1.0,1.0,1,0,4.0,0.0,1.0,1.0,0.22,0.2424,0.64,0.1045,0.0,4.0,4.0
1.0,1.0,1,0,5.0,0.0,1.0,2.0,0.2,0.2273,0.64,0.0896,0.0,21.0,21.0
1.0,1.0,1,0,6.0,0.0,1.0,2.0,0.22,0.2273,0.6,0.1343,3.0,85.0,88.0
1.0,1.0,1,0,7.0,0.0,1.0,2.0,0.22,0.2424,0.6,0.1045,1.0,239.0,240.0
1.0,1.0,1,0,8.0,0.0,1.0,2.0,0.22,0.2576,0.55,0.0896,13.0,407.0,420.0
1.0,1.0,1,0,9.0,0.0,1.0,2.0,0.22,0.2727,0.64,0.0,9.0,188.0,197.0
1.0,1.0,1,0,10.0,0.0,1.0,1.0,0.24,0.2879,0.6,0.0,13.0,95.0,108.0
1.0,1.0,1,0,11.0,0.0,1.0,2.0,0.26,0.2879,0.56,0.0896,6.0,82.0,88.0
1.0,1.0,1,0,12.0,0.0,1.0,2.0,0.26,0.2727,0.56,0.1045,10.0,93.0,103.0
1.0,1.0,1,0,13.0,0.0,1.0,2.0,0.26,0.2727,0.56,0.1045,3.0,77.0,80.0
1.0,1.0,1,0,14.0,0.0,1.0,3.0,0.22,0.2273,0.75,0.1642,5.0,45.0,50.0
1.0,1.0,1,0,15.0,0.0,1.0,3.0,0.22,0.2273,0.75,0.1642,5.0,64.0,69.0
1.0,1.0,1,0,16.0,0.0,1.0,3.0,0.22,0.2576,0.87,0.0896,3.0,46.0,49.0
1.0,1.0,1,0,17.0,0.0,1.0,3.0,0.22,0.2727,0.87,0.0,5.0,147.0,152.0
1.0,1.0,1,0,18.0,0.0,1.0,4.0,0.2,0.2273,0.86,0.0896,6.0,158.0,164.0
1.0,1.0,1,0,19.0,0.0,1.0,3.0,0.2,0.2273,0.93,0.0896,3.0,187.0,190.0
1.0,1.0,1,0,20.0,0.0,1.0,2.0,0.2,0.2273,0.86,0.0896,5.0,127.0,132.0
1.0,1.0,1,0,21.0,0.0,1.0,2.0,0.2,0.2576,0.93,0.0,1.0,78.0,79.0
1.0,1.0,1,0,22.0,0.0,1.0,2.0,0.2,0.2273,0.92,0.1045,8.0,54.0,62.0
1.0,1.0,1,0,23.0,0.0,1.0,2.0,0.22,0.2424,0.87,0.1045,1.0,51.0,52.0
1.0,1.0,1,1,0.0,0.0,1.0,2.0,0.22,0.2424,0.87,0.1045,0.0,14.0,14.0
1.0,1.0,1,1,1.0,0.0,1.0,2.0,0.22,0.2424,0.93,0.1045,2.0,3.0,5.0
1.0,1.0,1,1,2.0,0.0,1.0,2.0,0.22,0.2273,0.87,0.1642,2.0,2.0,4.0
1.0,1.0,1,1,4.0,0.0,1.0,2.0,0.2,0.2121,0.86,0.1642,0.0,4.0,4.0
1.0,1.0,1,1,5.0,0.0,1.0,1.0,0.4,0.4091,0.47,0.2239,0.0,23.0,23.0
1.0,1.0,1,1,6.0,0.0,1.0,2.0,0.18,0.1818,0.93,0.194,0.0,79.0,79.0
1.0,1.0,1,1,7.0,0.0,1.0,2.0,0.18,0.197,0.93,0.1642,3.0,219.0,222.0
1.0,1.0,1,1,8.0,0.0,1.0,2.0,0.18,0.197,0.93,0.1642,6.0,465.0,471.0
1.0,1.0,1,1,9.0,0.0,1.0,2.0,0.18,0.197,0.93,0.1642,11.0,184.0,195.0
1.0,1.0,1,1,10.0,0.0,1.0,2.0,0.18,0.197,0.93,0.1642,3.0,80.0,83.0
1.0,1.0,1,1,11.0,0.0,1.0,1.0,0.42,0.4242,0.38,0.2985,8.0,93.0,101.0
1.0,1.0,1,1,12.0,0.0,1.0,1.0,0.42,0.4242,0.38,0.2985,13.0,127.0,140.0
1.0,1.0,1,1,13.0,0.0,1.0,1.0,0.42,0.4242,0.38,0.2985,15.0,163.0,178.0
1.0,1.0,1,1,14.0,0.0,1.0,1.0,0.42,0.4242,0.38,0.2985,10.0,96.0,106.0
1.0,1.0,1,1,15.0,0.0,1.0,1.0,0.42,0.4242,0.38,0.2985,17.0,119.0,136.0
1.0,1.0,1,1,16.0,0.0,1.0,1.0,0.42,0.4242,0.38,0.3582,15.0,225.0,240.0
1.0,1.0,1,1,17.0,0.0,1.0,1.0,0.42,0.4242,0.38,0.2537,14.0,446.0,460.0
1.0,1.0,1,1,18.0,0.0,1.0,1.0,0.4,0.4091,0.4,0.1045,13.0,372.0,385.0
1.0,1.0,1,1,19.0,0.0,1.0,1.0,0.38,0.3939,0.46,0.1045,11.0,270.0,281.0
1.0,1.0,1,1,20.0,0.0,1.0,1.0,0.34,0.3485,0.53,0.1045,10.0,190.0,200.0
1.0,1.0,1,1,21.0,0.0,1.0,1.0,0.32,0.3333,0.66,0.0896,7.0,109.0,116.0
1.0,1.0,1,1,22.0,0.0,1.0,1.0,0.3,0.303,0.7,0.0896,10.0,104.0,114.0
1.0,1.0,1,1,23.0,0.0,1.0,1.0,0.26,0.2727,0.81,0.1045,3.0,38.0,41.0
1.0,1.0,1,2,0.0,0.0,1.0,1.0,0.26,0.303,0.81,0.0,2.0,26.0,28.0
1.0,1.0,1,2,1.0,0.0,1.0,1.0,0.24,0.2576,0.87,0.0896,1.0,6.0,7.0
1.0,1.0,1,2,2.0,0.0,1.0,1.0,0.2,0.2121,0.85,0.1642,0.0,5.0,5.0
1.0,1.0,1,2,3.0,0.0,1.0,1.0,0.22,0.2727,0.8,0.0,0.0,4.0,4.0
1.0,1.0,1,2,4.0,0.0,1.0,1.0,0.2,0.2121,0.8,0.1343,0.0,2.0,2.0
1.0,1.0,1,2,5.0,0.0,1.0,1.0,0.2,0.2121,0.8,0.1343,0.0,22.0,22.0
1.0,1.0,1,2,6.0,0.0,1.0,1.0,0.2,0.2121,0.86,0.1343,2.0,72.0,74.0
1.0,1.0,1,2,7.0,0.0,1.0,1.0,0.2,0.2121,0.8,0.1343,9.0,247.0,256.0
1.0,1.0,1,2,8.0,0.0,1.0,1.0,0.2,0.2273,0.82,0.1045,11.0,488.0,499.0
1.0,1.0,1,2,9.0,0.0,1.0,2.0,0.2,0.2121,0.86,0.1343,7.0,218.0,225.0
1.0,1.0,1,2,10.0,0.0,1.0,2.0,0.24,0.2424,0.87,0.1343,13.0,84.0,97.0
1.0,1.0,1,2,11.0,0.0,1.0,2.0,0.26,0.2879,0.87,0.0896,9.0,90.0,99.0
1.0,1.0,1,2,12.0,0.0,1.0,3.0,0.3,0.3333,0.81,0.0,4.0,51.0,55.0
1.0,1.0,1,2,13.0,0.0,1.0,3.0,0.32,0.3485,0.76,0.0,8.0,57.0,65.0
1.0,1.0,1,2,14.0,0.0,1.0,3.0,0.32,0.3333,0.81,0.1045,3.0,70.0,73.0
1.0,1.0,1,2,15.0,0.0,1.0,2.0,0.34,0.3485,0.87,0.0896,6.0,73.0,79.0
1.0,1.0,1,2,16.0,0.0,1.0,2.0,0.34,0.3182,0.87,0.2537,6.0,112.0,118.0
1.0,1.0,1,2,17.0,0.0,1.0,3.0,0.34,0.3182,0.87,0.2239,6.0,128.0,134.0
1.0,1.0,1,2,18.0,0.0,1.0,3.0,0.34,0.3333,0.87,0.194,2.0,96.0,98.0
1.0,1.0,1,2,19.0,0.0,1.0,3.0,0.32,0.303,0.93,0.2239,1.0,92.0,93.0
1.0,1.0,1,2,20.0,0.0,1.0,3.0,0.32,0.3182,0.93,0.1642,2.0,55.0,57.0
1.0,1.0,1,2,21.0,0.0,1.0,3.0,0.34,0.3182,0.87,0.2239,0.0,29.0,29.0
1.0,1.0,1,2,22.0,0.0,1.0,3.0,0.34,0.3333,0.87,0.194,0.0,49.0,49.0
1.0,1.0,1,2,23.0,0.0,1.0,3.0,0.34,0.3182,0.87,0.2239,0.0,9.0,9.0
1.0,1.0,1,3,0.0,0.0,1.0,3.0,0.34,0.3333,0.93,0.194,0.0,3.0,3.0
1.0,1.0,1,3,1.0,0.0,1.0,3.0,0.36,0.3485,0.93,0.194,0.0,3.0,3.0
1.0,1.0,1,3,2.0,0.0,1.0,3.0,0.36,0.3485,0.93,0.2537,1.0,1.0,2.0
1.0,1.0,1,3,3.0,0.0,1.0,3.0,0.36,0.3485,0.93,0.2537,0.0,3.0,3.0
1.0,1.0,1,3,4.0,0.0,1.0,3.0,0.36,0.3485,0.93,0.194,0.0,2.0,2.0
1.0,1.0,1,3,5.0,0.0,1.0,3.0,0.34,0.3485,0.93,0.0896,0.0,16.0,16.0
1.0,1.0,1,3,6.0,0.0,1.0,3.0,0.36,0.3485,0.93,0.1343,1.0,88.0,89.0
1.0,1.0,1,3,7.0,0.0,1.0,2.0,0.34,0.3182,0.87,0.2836,2.0,218.0,220.0
1.0,1.0,1,3,8.0,0.0,1.0,1.0,0.32,0.3182,0.81,0.194,11.0,497.0,508.0
1.0,1.0,1,3,9.0,0.0,1.0,1.0,0.32,0.3333,0.81,0.1045,10.0,220.0,230.0
1.0,1.0,1,3,10.0,0.0,1.0,1.0,0.34,0.3485,0.81,0.1045,6.0,84.0,90.0
1.0,1.0,1,3,11.0,0.0,1.0,2.0,0.34,0.3485,0.81,0.1045,18.0,101.0,119.0
1.0,1.0,1,3,12.0,0.0,1.0,2.0,0.34,0.3485,0.81,0.1045,14.0,130.0,144.0
1.0,1.0,1,3,13.0,0.0,1.0,1.0,0.42,0.4242,0.77,0.1642,13.0,170.0,183.0
1.0,1.0,1,3,14.0,0.0,1.0,1.0,0.42,0.4242,0.77,0.1642,24.0,132.0,156.0
1.0,1.0,1,3,15.0,0.0,1.0,1.0,0.44,0.4394,0.72,0.1343,32.0,156.0,188.0
1.0,1.0,1,3,16.0,0.0,1.0,1.0,0.46,0.4545,0.67,0.194,33.0,248.0,281.0
1.0,1.0,1,3,17.0,0.0,1.0,1.0,0.46,0.4545,0.63,0.1642,23.0,472.0,495.0
1.0,1.0,1,3,18.0,0.0,1.0,1.0,0.44,0.4394,0.67,0.194,22.0,399.0,421.0
